ts_ms,level,repeat,mem_used_mb,mem_total_mb,load1,proc_count,swap_used_mb,booted
1786858476287,4,2,26747,32768,212.06,5140,38218.81,27
1786858482967,4,2,26657,32768,197.56,5158,38190.00,27
1786858489511,4,2,26666,32768,190.31,5127,38162.88,27
1786858496793,4,2,26681,32768,213.20,5121,38135.38,27
1786858503353,4,2,26929,32768,198.29,5118,38464.06,27
1786858510386,4,2,26805,32768,225.74,5113,38433.75,27
1786858526133,4,2,26600,32768,218.58,5127,38368.56,27
1786858547479,4,2,26488,32768,172.85,5087,38360.75,27
1786858556448,4,2,26521,32768,191.54,5119,38332.62,27
1786858562998,4,2,27082,32768,177.89,5117,38588.56,27
1786858572014,4,2,26610,32768,241.22,5081,38569.12,27
1786858578072,4,2,26588,32768,252.81,5109,38552.81,27
1786858584180,4,2,26584,32768,251.07,5069,38503.94,27
1786858614343,4,2,26463,32768,271.01,5061,38450.69,27
1786858624093,4,2,26696,32768,266.42,5057,38565.94,27
1786858630713,4,2,26660,32768,268.42,5075,38530.81,27
1786858698014,4,2,25466,32768,360.09,5055,38355.06,27
1786858705944,4,2,26690,32768,414.56,5083,38682.94,27
1786858750743,4,2,26603,32768,406.64,5074,38791.88,27
1786858757239,4,2,26518,32768,376.88,5073,38785.56,27
1786858763606,4,2,26497,32768,368.73,5068,38772.88,27
1786858770274,4,2,26463,32768,359.78,5063,38754.31,27
1786858776712,4,2,26364,32768,353.89,5009,38848.75,27
1786858845429,4,2,26103,32768,308.73,5048,39074.50,27
1786858928352,4,2,26234,32768,420.37,4962,39163.81,27
1786859004400,4,2,26082,32768,334.40,4972,39331.69,27
1786859011103,4,2,26071,32768,302.69,4977,39326.25,27
1786859017516,4,2,26105,32768,296.07,5002,39311.25,27
1786859023962,4,2,26044,32768,278.85,4983,39305.94,27
1786859030354,4,2,26021,32768,264.84,4985,39300.06,27
1786859036637,4,2,26045,32768,241.17,5016,39298.31,27
1786859044877,4,2,26202,32768,222.02,5009,39495.88,27
1786859053265,4,2,26053,32768,192.85,4971,39492.94,27
1786859060759,4,2,26047,32768,281.17,4965,39483.06,27
1786859067102,4,2,25995,32768,339.38,4965,39478.94,27
1786859073598,4,2,25935,32768,333.10,4986,39469.88,27
1786859081593,4,2,25831,32768,314.55,4946,39460.31,27
1786859109150,4,2,25931,32768,253.72,4941,39541.94,27
1786859223400,4,2,25980,32768,206.64,4955,39589.94,27
1786859236509,4,2,25956,32768,189.07,4990,39578.81,27
1786859242773,4,2,25906,32768,195.23,4989,39576.50,27
1786859248932,4,2,25967,32768,203.94,4968,39565.62,27
1786859256636,4,2,25798,32768,214.18,4994,39550.06,27
1786859263394,4,2,25825,32768,219.05,5009,39542.12,27
1786859270774,4,2,25809,32768,210.80,5015,39531.69,27
1786859277016,4,2,27819,32768,234.20,4981,39519.62,27
1786859284353,4,2,26305,32768,215.61,4983,39601.56,27
1786859290644,4,2,26199,32768,214.62,4981,39592.50,27
1786859297116,4,2,26145,32768,207.52,5010,39587.94,27
1786859303251,4,2,26106,32768,199.23,5010,39576.62,27
1786859311404,4,2,25992,32768,184.68,4973,39566.25,27
1786859318583,4,2,25996,32768,183.02,4970,39555.56,27
1786859325093,4,2,25968,32768,172.45,4973,39548.44,27
1786859331281,4,2,25951,32768,166.62,5006,39534.25,27
1786859338132,4,2,23862,32768,159.92,4978,39518.56,27
1786859345591,4,2,26131,32768,194.25,5008,39530.69,27
1786859376730,4,2,25811,32768,575.43,5056,39359.81,27
1786859415464,4,2,26407,32768,536.03,5060,39480.44,27
1786859421716,4,2,26314,32768,545.37,5037,39448.62,27
1786859441327,4,2,26272,32768,501.26,5077,39426.88,27
1786859448651,4,2,26299,32768,477.69,5085,39376.25,27
1786859455875,4,2,27711,32768,446.49,5082,39287.75,27
1786859462224,4,2,28597,32768,411.38,5082,39512.88,27
1786859469232,4,2,26618,32768,380.68,5078,39488.69,27
1786859475827,4,2,26578,32768,348.92,5075,39481.06,27
1786859482383,4,2,26559,32768,340.28,5070,39469.69,27
1786859488685,4,2,26511,32768,313.91,5064,39459.50,27
1786859495010,4,2,26481,32768,290.93,5061,39446.69,27
1786859503064,4,2,26439,32768,257.29,5050,39432.19,27
1786859509448,4,2,26418,32768,247.42,5047,39424.56,27
1786859515984,4,2,26370,32768,221.47,5069,39415.00,27
1786859522333,4,2,24523,32768,215.91,5063,39405.00,27
1786859528935,4,2,24635,32768,224.09,5059,39364.31,27
1786859538428,4,2,25196,32768,272.24,5030,39532.69,27
1786859546419,4,2,26525,32768,277.71,5051,39651.06,27
1786859628804,4,2,26247,32768,305.40,5034,39558.75,27
1786859635792,4,2,26200,32768,279.49,5034,39541.81,27
1786859642138,4,2,27658,32768,258.39,5075,39763.38,27
1786859671463,4,2,26074,32768,214.21,5063,39742.88,27
1786859678596,4,2,25979,32768,209.15,5024,39707.56,27
1786859699595,4,2,25903,32768,178.74,5036,39880.69,27
1786859709361,4,2,26420,32768,171.58,5033,39857.69,27
1786859717116,4,2,26297,32768,191.68,5030,39842.62,27
1786859724097,4,2,26228,32768,182.34,5052,39819.75,27
1786859730756,4,2,26216,32768,187.27,5026,39809.69,27
1786859737776,4,2,26226,32768,184.92,5024,40139.62,27
1786859872294,4,2,26197,32768,190.98,5042,40213.06,27
1786859922696,4,2,26089,32768,187.87,5006,40179.62,27
1786859929535,4,2,26054,32768,180.59,5027,40158.38,27
1786859935870,4,2,26024,32768,213.07,5036,40146.38,27
1786859942649,4,2,24754,32768,215.15,5046,40282.88,27
1786859950499,4,2,26439,32768,222.18,5075,40424.00,27
1786859957259,4,2,26132,32768,259.19,5082,40420.12,27
1786859963630,4,2,26171,32768,262.38,5074,40408.12,27
1786859972755,4,2,26134,32768,471.71,5059,40389.62,27
1786859981353,4,2,26146,32768,471.77,5089,40387.31,27
1786859989692,4,2,26055,32768,491.89,5076,40368.12,27
1786859997345,4,2,25977,32768,564.03,5100,40357.62,27
1786860005137,4,2,26303,32768,524.95,5073,40528.44,27
1786860012360,4,2,26225,32768,488.34,5060,40527.62,27
1786860018498,4,2,26209,32768,522.18,5064,40523.94,27
1786860024695,4,2,26186,32768,554.60,5076,40518.69,27
1786860031893,4,2,26126,32768,589.47,5044,40471.00,27
1786860068987,4,2,24434,32768,494.08,5046,40404.94,27
1786860077524,4,2,28920,32768,457.75,5044,40542.81,27
1786860083824,4,2,26286,32768,469.06,5054,40524.12,27
1786860091552,4,2,26193,32768,464.42,5090,40478.81,27
1786860098455,4,2,26140,32768,492.02,5050,40447.75,27
1786860104675,4,2,26124,32768,496.10,5043,40418.19,27
1786860111876,4,2,26940,32768,542.19,5048,40394.19,27
1786860119379,4,2,26305,32768,574.28,5055,40368.06,27
1786860127655,4,2,26388,32768,576.84,5065,40505.12,27
1786860147972,4,2,26713,32768,659.02,5093,40447.56,27
1786860155214,4,2,26326,32768,715.71,5094,40439.31,27
1786860163200,4,2,26388,32768,836.37,5130,40249.44,27
1786860169327,4,2,26377,32768,904.24,5125,40238.56,27
1786860175105,4,2,26397,32768,979.34,5134,40224.25,27
1786860183077,4,2,29571,32768,64.49,5130,40588.12,27
1786860192923,4,2,26873,32768,221.77,5120,40563.62,27
1786860205298,4,2,26790,32768,326.70,5141,40533.06,27
1786860214021,4,2,26667,32768,386.71,5121,40515.38,27
1786860221599,4,2,26653,32768,414.74,5116,40501.12,27
1786860227943,4,2,26626,32768,417.48,5128,40478.31,27
1786860234747,4,2,26607,32768,407.67,5116,40448.50,27
1786860240980,4,2,24880,32768,372.27,5104,40434.81,27
1786860246644,4,2,25210,32768,367.68,5107,40380.25,27
1786860259240,4,2,29428,32768,414.68,5110,40573.69,27
1786860265286,4,2,26699,32768,452.90,5122,40523.25,27
1786860271132,4,2,26666,32768,478.24,5143,40509.62,27
1786860276836,4,2,26623,32768,478.54,5141,40499.00,27
1786860282586,4,2,26598,32768,487.94,5131,40691.50,27
1786860330790,4,2,26592,32768,718.49,5175,40787.94,27
1786860337785,4,2,26569,32768,764.09,5177,40787.00,27
1786860344889,4,2,26587,32768,811.41,5146,40785.75,27
1786860350529,4,2,26516,32768,877.52,5154,40780.44,27
1786860356314,4,2,26510,32768,951.50,5186,40778.19,27
1786860362168,4,2,28659,32768,932.48,5186,40998.38,27
1786860368216,4,2,26758,32768,892.89,5159,40992.44,27
1786860374078,4,2,26694,32768,867.83,5149,40978.44,27
1786860379919,4,2,26634,32768,823.48,5147,40971.88,27
1786860385608,4,2,26621,32768,773.23,5144,40962.75,27
1786860391246,4,2,26579,32768,686.62,5137,40956.88,27
1786860397005,4,2,26570,32768,642.69,5145,40952.31,27
1786860403496,4,2,26500,32768,613.40,5130,40900.12,27
1786860409311,4,2,26476,32768,580.62,5152,40885.31,27
1786860439039,4,2,26573,32768,394.46,5133,41037.44,27
1786860445434,4,2,26469,32768,389.46,5107,41027.62,27
1786860451547,4,2,26475,32768,374.26,5125,41019.31,27
1786860457716,4,2,26477,32768,357.50,5121,40997.94,27
1786860467624,4,2,26424,32768,338.05,5089,40990.94,27
1786860473951,4,2,26420,32768,327.23,5108,40988.12,27
1786860481082,4,2,30303,32768,299.46,5095,41195.81,27
1786860487603,4,2,26872,32768,280.93,5099,41191.00,27
1786860493949,4,2,26435,32768,277.97,5124,41188.12,27
1786860500537,4,2,26392,32768,270.92,5124,41178.75,27
1786860506924,4,2,26345,32768,251.96,5099,41175.88,27
1786860514032,4,2,26361,32768,244.27,5103,41173.62,27
1786860520464,4,2,26357,32768,231.68,5104,41172.50,27
1786860526806,4,2,26323,32768,228.12,5135,41167.75,27
1786860533627,4,2,26327,32768,211.05,5101,41164.00,27
1786860539919,4,2,25112,32768,247.32,5099,41364.25,27
1786860546983,4,2,26896,32768,274.80,5127,41345.12,27
1786860554469,4,2,26450,32768,270.10,5092,41321.56,27
1786860561433,4,2,26408,32768,256.73,5093,41311.06,27
1786860567643,4,2,26353,32768,252.91,5128,41301.62,27
1786860574119,4,2,26259,32768,248.27,5130,41293.44,27
1786860580341,4,2,26276,32768,245.93,5099,41280.12,27
1786860586085,4,2,26254,32768,230.03,5099,41269.06,27
1786860592103,4,2,26211,32768,230.19,5088,41259.94,27
1786860597954,4,2,26193,32768,223.61,5082,41255.44,27
1786860603824,4,2,26452,32768,223.00,5083,41493.69,27
1786860609602,4,2,26405,32768,223.16,5092,41483.69,27
1786860615384,4,2,26419,32768,221.22,5089,41473.31,27
1786860623604,4,2,26302,32768,203.72,5078,41462.31,27
1786860629591,4,2,26256,32768,196.61,5070,41452.44,27
1786860635551,4,2,26240,32768,200.33,5069,41442.50,27
1786860641697,4,2,26121,32768,207.79,5080,41436.56,27
1786860647450,4,2,26063,32768,207.97,5066,41429.38,27
1786860653198,4,2,26042,32768,212.14,5070,41419.25,27
1786860659423,4,2,24507,32768,209.48,5074,41382.06,27
1786860666451,4,2,26332,32768,200.27,5076,41532.81,27
1786860672453,4,2,26231,32768,204.50,5074,41528.31,27
1786860678154,4,2,26204,32768,209.74,5073,41526.31,27
1786860683970,4,2,26180,32768,210.00,5079,41523.00,27
1786860689894,4,2,27829,32768,206.88,5073,41519.25,27
1786860695607,4,2,26191,32768,214.57,5091,41516.69,27
1786860701622,4,2,26008,32768,224.66,5075,41506.81,27
1786860707287,4,2,25988,32768,227.81,5085,41501.12,27
1786860713157,4,2,25975,32768,225.18,5075,41498.00,27
1786860718879,4,2,25534,32768,242.15,5082,41493.75,27
1786860724685,4,2,26317,32768,223.96,5086,41577.25,27
1786860731084,4,2,26288,32768,225.94,5065,41575.19,27
1786860737592,4,2,26254,32768,230.67,5060,41560.12,27
1786860761777,4,2,26259,32768,454.64,5075,41465.94,27
1786860767817,4,2,26317,32768,552.53,5077,41406.75,27
1786860774718,4,2,26355,32768,753.89,5091,41313.06,27
1786860782251,4,2,27259,32768,804.26,4682,41139.31,25
1786860787949,4,2,25717,32768,867.98,4665,39773.75,25
1786860793717,4,2,24860,32768,929.65,4437,38468.75,24
1786860799354,8,1,23848,32768,959.86,4188,33574.81,23
1786860805646,8,1,24729,32768,955.05,4301,28156.94,25
1786860833118,8,1,30092,32768,526.03,4745,28375.75,28
1786860849067,8,1,26691,32768,484.31,4754,29063.88,30
1786860970582,8,1,27846,32768,309.16,5203,30849.06,31
1786860984393,8,1,27631,32768,598.36,5202,30828.50,31
1786860990533,8,1,27639,32768,723.17,5202,30815.88,31
1786860997856,8,1,27718,32768,984.54,5204,31262.38,31
1786861144862,8,1,28872,32768,902.75,5387,32745.31,31
1786861192559,8,1,28119,32768,868.44,5467,33257.06,31
1786861256147,8,1,28068,32768,109.69,5468,34403.56,31
